aid,author,era,nid,rank,rank_date,tags,title,vip_date,word_count,xx,yc
814759,有猫在,近代现代,7653433,1,2023-02-01,"幻想空间,情有独钟,重生,甜文",倒霉直男变成Omega之后,2023-01-29,8.03万,纯爱,原创
4809469,当浮以大白,近代现代,6962610,2,2023-02-01,"情有独钟,因缘邂逅,少年漫,柯南",如何改变萩式殉情结局,2023-01-29,9.81万,纯爱,衍生
2366459,十三汤,近代现代,4238397,13,2023-02-12,"生子,年下,娱乐圈,甜文",失忆后在娃综发现自己的崽,2023-02-09,9.67万,纯爱,原创
5387715,stillcallingme,近代现代,7692579,10,2023-02-21,"天之骄子,竞技",[足球]巴西兔子食肉吗？,2023-02-18,16.98万,纯爱,衍生
5099660,宋九音,近代现代,7333815,15,2023-02-19,"幻想空间,甜文,萌宠",我的男友是毛茸茸顶流,2023-02-16,9.14万,纯爱,原创
5337870,升兮兮,近代现代,7745352,16,2023-02-19,"生子,豪门世家,娱乐圈,爽文",真少爷带球跑后所有人火葬场了,2023-02-16,8.58万,纯爱,原创
4715588,鹤吾,幻想未来,7718485,17,2023-02-19,"恐怖,无限流,悬疑推理,直播",规则怪谈直播间[无限],2023-02-16,7.73万,言情,原创
4556520,酥软小排骨,近代现代,6654570,32,2023-02-27,时代奇缘,全网黑的我靠卖盒饭爆红,2023-02-24,18.58万,言情,原创
1897172,故人旧友,近代现代,5709741,33,2023-02-27,"系统,快穿,现代架空",死遁的白月光被我气活了[快穿],2023-02-24,10.89万,纯爱,原创
2205014,程知甜,近代现代,6892330,34,2023-02-27,"都市情缘,甜文",好想好想,2023-02-24,7.22万,言情,原创
1899383,孤雏,近代现代,7311579,11,2023-02-16,"都市情缘,情有独钟,穿越时空,悬疑推理",第二十五小时[刑侦],2023-02-13,7.54万,言情,原创
2999484,恰似故人来,架空历史,7452937,10,2023-02-25,"红楼梦,情有独钟,甜文,爽文",[红楼]护国公主,2023-02-22,10.1万,言情,衍生
5410084,置业,近代现代,7724458,11,2023-02-25,"快穿,爽文,网红,萌宠",穿成猫后我在各个世界爆红,2023-02-22,10.19万,无CP,原创
4821806,绯波,近代现代,7542172,12,2023-02-25,"综漫,少年漫,系统,柯南",在RPG世界当上警视总监,2023-02-22,9.82万,纯爱,衍生
3857523,顾西子,近代现代,7560994,11,2023-02-15,"天作之合,甜文,快穿,穿书",男主和谁he了？,2023-02-12,9.33万,纯爱,原创
5313830,红薯粉条,幻想未来,7602342,12,2023-02-15,"强强,生子,甜文,爽文",我家雄主每天都在装逼,2023-02-12,13.18万,纯爱,原创
2071502,既见君子云胡不喜,古色古香,7549405,13,2023-02-15,"红楼梦,清穿,甜文,爽文",[红楼+清穿]锦鲤林妹妹,2023-02-12,8.82万,言情,衍生
3361208,乔燕,架空历史,5604761,14,2023-02-15,"宫廷侯爵,天作之合,青梅竹马,甜文",贵妃靥,2023-02-12,8.46万,言情,原创
2444115,意不知,架空历史,5269690,31,2023-02-22,"穿越时空,朝堂之上",距离亡国五千天,2023-02-19,26.64万,言情,原创
2589669,孟小凡,近代现代,6297325,32,2023-02-22,"情有独钟,欢喜冤家,天作之合,甜文",直播撩回前男友,2023-02-19,16.67万,言情,原创
927011,莫千年,幻想未来,7207646,12,2023-02-14,"幻想空间,科幻,情有独钟,星际",最强星舰设计师[星际],2023-02-11,11.34万,纯爱,原创
3878004,化云浮灯,架空历史,7329761,13,2023-02-14,"情有独钟,天作之合,东方玄幻",甜文女主认错男主后,2023-02-11,8.62万,言情,原创
3765812,湘也,架空历史,6038843,14,2023-02-14,"穿越时空,朝堂之上,基建",韩姑娘奋斗记,2023-02-11,12.15万,言情,原创
4681925,棉花躺,近代现代,6974029,23,2023-02-23,穿越时空,豪门后妈带反派崽崽上娃综,2023-02-20,8.99万,言情,原创
4691829,徒安,近代现代,6867088,24,2023-02-23,"青梅竹马,娱乐圈,甜文",和顶流竹马隐婚后掉马了,2023-02-20,6.64万,言情,原创
2587049,沐星光,近代现代,6120966,25,2023-02-23,"猎人,综漫,重生,柯南",许愿机在柯学世界沙雕救济,2023-02-20,8.29万,无CP,衍生
3710575,檐下月,近代现代,7070651,26,2023-02-23,"都市情缘,破镜重圆",潮热夏雨,2023-02-20,9.31万,纯爱,原创
4698212,玖点啾,近代现代,6817588,27,2023-02-23,校园,早熟,2023-02-20,7.84万,言情,原创
4297562,绯西,架空历史,7582597,28,2023-02-23,"综漫,齐神,文野,咒回",身为齐神他妹的我和虎杖HE了,2023-02-20,22.88万,言情,衍生
4329406,艾花生,架空历史,7210278,29,2023-02-23,"种田文,游戏网游,萌宠,基建",[原神]魔神今天也在装蒜,2023-02-20,11.88万,无CP,衍生
5390770,梦里挑灯万更,幻想未来,7696964,6,2023-02-06,"火影,综漫,家教,少年漫",论散兵与暗黑本丸的适配性[综原神],2023-02-03,9.25万,无CP,衍生
5380191,甜烤地瓜,幻想未来,7683597,7,2023-02-06,"幻想空间,星际,直播",佛修在星际逃生直播中天天苟命,2023-02-03,7.01万,言情,原创
4445753,野雪风子,近代现代,7353392,8,2023-02-06,"都市情缘,因缘邂逅,穿越时空,甜文",穿成残疾大佬的白月光,2023-02-03,6.88万,百合,原创
3797081,爱喝柠檬茶的糖果,架空历史,7293439,9,2023-02-06,"穿越时空,女强,爽文,复仇虐渣",虐男后，敲开心！（女尊）,2023-02-03,8.14万,女尊,原创
4330284,羌衣,近代现代,6475639,10,2023-02-06,"综漫,少年漫,文野,柯南",为了苏格兰我篡位了boss,2023-02-03,8.72万,言情,衍生
4634982,金叶籽,古色古香,7322320,11,2023-02-06,"天作之合,洪荒,古典名著,东方玄幻",[杨戬]小白貂攻略二郎真君指南,2023-02-03,8.73万,纯爱,衍生
3877592,咬枝绿,近代现代,7231035,12,2023-02-06,"花季雨季,天之骄子",雪夜酩酊,2023-02-03,16.45万,言情,原创
3155331,洛辞寒,近代现代,7141021,7,2023-02-07,"强强,三教九流,系统,柯南",如何帅气吃掉五人份便当,2023-02-04,8.7万,无CP,衍生
2721750,谢千钧,近代现代,4608419,8,2023-02-07,"种田文,异能,穿书,年代文",穿进年代文发现全家都是大佬,2023-02-04,8.93万,纯爱,原创
3732327,舟望,近代现代,7093244,9,2023-02-07,"综漫,文野,咒回,柯南",我在酒厂卖老鼠药,2023-02-04,9.19万,言情,衍生
2240295,鹿小葵,架空历史,5626488,10,2023-02-07,"女强,甜文,爽文",狗血梗性转后,2023-02-04,9.02万,言情,原创
5101784,了南,近代现代,7348560,11,2023-02-05,"娱乐圈,穿书,爽文",站姐穿成经纪人后成顶流,2023-02-02,9.98万,言情,原创
4292655,长尔鲨,近代现代,7658090,7,2023-02-13,"生子,都市情缘,娱乐圈,穿书",带球不跑后病美人爆红了,2023-02-10,10.23万,纯爱,原创
3472904,芮伊,架空历史,7200041,8,2023-02-13,"情有独钟,美食,甜文,穿书",穿书后在王府的摆烂人生,2023-02-10,9.04万,纯爱,原创
2225788,斯文有料,近代现代,6977971,9,2023-02-13,"情有独钟,女配,甜文,穿书",清冷alpha的黑莲o攻略计划,2023-02-10,9.39万,百合,原创
2671159,桂花榴莲酥,近代现代,6215762,10,2023-02-13,"都市情缘,豪门世家,情有独钟,破镜重圆",炮灰花瓶失忆后，渣攻！火葬场！,2023-02-10,22.36万,纯爱,原创
5321652,予树晚歌,幻想未来,7599733,11,2023-02-13,"穿越时空,仙侠修真,女强,星际",假公主直播种田修仙[星际],2023-02-10,13.07万,言情,原创
1333649,云墨画,架空历史,3434439,12,2023-02-13,"强强,天作之合",将军她真的超凶,2023-02-10,8.71万,言情,原创
3574592,将欲晚,架空历史,6343587,13,2023-02-13,"虐恋情深,破镜重圆,天作之合",美人在逃,2023-02-10,8.97万,言情,原创
1877779,姀锡,架空历史,7360615,10,2023-02-26,"情有独钟,天作之合,甜文,爽文",表妹柔弱,2023-02-23,9.12万,言情,原创
2730110,千茶,近代现代,7359084,11,2023-02-26,"生子,豪门世家,娱乐圈,甜文",炮灰男配在娃综摆烂,2023-02-23,9.79万,纯爱,原创
3506909,阿囤,架空历史,7308287,12,2023-02-26,"情有独钟,天作之合,甜文,爽文",吾家少年太黏人,2023-02-23,8.81万,言情,原创
1072031,狸太守,近代现代,6979903,13,2023-02-26,"励志人生,穿书,年代文",我在70年代做文豪[穿书],2023-02-23,8.09万,言情,原创
2711751,熬夜注定秃头,架空历史,7527947,14,2023-02-26,"强强,宫廷侯爵,天之骄子,甜文",帝心,2023-02-23,10.24万,纯爱,原创
5234392,木涂,架空历史,7477058,34,2023-02-20,"生子,种田文,美食,甜文",农家小夫郎,2023-02-17,11.01万,纯爱,原创
2465680,意己,近代现代,7288607,35,2023-02-20,"娱乐圈,系统,穿书,爽文",女配超级有钱,2023-02-17,12.79万,言情,原创
4319659,穗竹,近代现代,6535419,36,2023-02-20,"情有独钟,近水楼台,恋爱合约,婚恋",心跳掌控,2023-02-17,6.96万,言情,原创
5368231,种菜得刀,近代现代,7663571,37,2023-02-20,"天作之合,业界精英,励志人生",鼓手前传,2023-02-17,22.44万,言情,原创
4673922,渃笺,幻想未来,6924179,38,2023-02-20,"系统,甜文,未来架空",大美人在无限流快穿,2023-02-17,22.31万,言情,原创
5396497,向光鲤,架空历史,7704866,39,2023-02-20,"前世今生,青梅竹马,成长,异闻传说",变成鬼后我和退婚竹马he了,2023-02-17,10.44万,言情,原创
4627003,码字姬爱睡觉,近代现代,6742216,40,2023-02-20,"强强,都市情缘,情有独钟,破镜重圆",清冷前女友每天守着说爱我,2023-02-17,8.05万,百合,原创
4595898,仗马,近代现代,7241338,15,2023-02-18,"生子,都市情缘,豪门世家,娱乐圈",大佬假戏真做后我带球跑了,2023-02-15,12.31万,纯爱,原创
2256911,混吃等死中,架空历史,3932442,16,2023-02-18,"虐恋情深,打脸,快穿,复仇虐渣",黑月光总抢火葬场[快穿],2023-02-15,10.52万,纯爱,原创
5012296,月趻,近代现代,7352591,17,2023-02-18,"强强,虐恋情深,现代架空",温驯烈火[女尊],2023-02-15,8.95万,女尊,原创
291895,花冉叶,近代现代,7059366,18,2023-02-18,"网王,近水楼台,天之骄子,少年漫",无法拒绝的越前同学,2023-02-15,9.01万,言情,衍生
3745318,北山小石,近代现代,6146310,19,2023-02-18,"综漫,少年漫,系统,咒回",万人迷游戏养崽后，成为大佬们的白月光,2023-02-15,8.49万,言情,衍生
1727405,蔚竹,近代现代,5828342,20,2023-02-18,"豪门世家,天之骄子,甜文",豪门作精的婚后日常,2023-02-15,6.07万,言情,原创
2691084,果冻橙,近代现代,4482585,21,2023-02-18,"豪门世家,励志人生",骄矜,2023-02-15,6.47万,言情,原创
4162550,李竹喧,架空历史,6621879,21,2023-02-24,"爱情战争,相爱相杀",上京春,2023-02-21,10.8万,言情,原创
4157998,一只鹅鹅,架空历史,7251074,22,2023-02-24,"布衣生活,穿越时空,种田文,美食",秀才家有女种田忙,2023-02-21,23.4万,言情,原创
4304103,早也,幻想未来,6287055,23,2023-02-24,"幻想空间,系统,甜文,快穿",不许欺负漂亮炮灰！［快穿］,2023-02-21,9.32万,纯爱,原创
2396957,笠尧,近代现代,6518234,24,2023-02-24,"穿越时空,甜文",废物假少爷是我竹马,2023-02-21,8.35万,言情,原创
1943367,阿乔与阿玲,架空历史,5409132,25,2023-02-24,"情有独钟,甜文,东方玄幻",作为一名路人甲，我被龙傲天主角表白了,2023-02-21,8.1万,言情,原创
2511106,花月春,架空历史,5993571,26,2023-02-24,"宫廷侯爵,因缘邂逅,天之骄子",暴君的娇气小作精,2023-02-21,9.2万,言情,原创
4882313,小蒹葭,近代现代,7029474,27,2023-02-24,"甜文,校园",失忆后我抱得室友归,2023-02-21,13.29万,纯爱,原创
1237264,阿梅喵,近代现代,7685125,28,2023-02-24,"因缘邂逅,天作之合,古穿今,业界精英",泼出来的霍将军[古穿今],2023-02-21,15.94万,言情,衍生
1916889,温三,架空历史,7567214,29,2023-02-24,"灵异神怪,情有独钟,天作之合,东方玄幻",行云声,2023-02-21,11.49万,言情,原创
3399957,窗前夜曲,架空历史,6078680,30,2023-02-24,"爽文,玄学",全京城都以为我守寡,2023-02-21,9.48万,言情,原创
2515828,浮生皆未尽,架空历史,4560696,9,2023-02-11,"生子,虐恋情深,重生,穿书",美强惨师尊他重生了［穿书］,2023-02-08,10.66万,纯爱,原创
3906918,寺言,近代现代,7340770,10,2023-02-11,"豪门世家,系统,甜文,穿书",穿成炮灰后被主角受反攻了,2023-02-08,11.22万,纯爱,原创
5208943,城与,近代现代,7492753,11,2023-02-11,"情有独钟,娱乐圈,甜文",装不熟五年后顶流夫夫官宣了,2023-02-08,10.51万,纯爱,原创
2514011,鲁卜哈利,近代现代,6897647,12,2023-02-11,"情有独钟,快穿,爽文",我当渣攻这些年［快穿］,2023-02-08,8.24万,纯爱,原创
2369916,白鸽南行,近代现代,7536944,13,2023-02-11,"网王,少年漫,黑篮,柯南",今天也在给警校组当后勤,2023-02-08,15.35万,无CP,衍生
855656,玖颜,近代现代,7388631,10,2023-02-10,"竞技,游戏网游,甜文,直播",只想带她上王者,2023-02-07,12.36万,言情,原创
3123788,栗子杲杲,近代现代,7164675,9,2023-02-09,"综漫,甜文,市井生活,柯南",作为景光嫂子的我只想安心养崽子,2023-02-06,16.07万,言情,衍生
4581638,笔墨了生死,近代现代,7659225,10,2023-02-09,"重生,现代架空,年代文",八零回国结婚,2023-02-06,7.36万,言情,原创
4968485,大花向日葵,近代现代,7435624,11,2023-02-09,"综漫,少年漫,黑篮,咒回",男朋友是咒术师,2023-02-06,9.03万,言情,衍生
3282857,木禾深深,近代现代,7499184,12,2023-02-09,"娱乐圈,甜文,穿书,都市异闻",貔貅假千金恋综搞钱爆红了,2023-02-06,10.74万,言情,原创
3973131,包包祖,幻想未来,6595378,13,2023-02-09,"情有独钟,星际,甜文,爽文",真太子回虫族宫殿后[星际],2023-02-06,9.04万,纯爱,原创
4303804,绝情浪子,架空历史,7392811,14,2023-02-09,"灵异神怪,情有独钟,破镜重圆,仙侠修真",抢了师妹三次亲,2023-02-06,8.44万,纯爱,原创
817971,久鸽,近代现代,7574582,15,2023-02-09,"综漫,因缘邂逅,甜文,柯南",家人们，捡到个hiro猫！,2023-02-06,9.31万,言情,衍生
4384593,你的雕鸽,近代现代,6443328,16,2023-02-09,"幻想空间,种田文,美食,爽文",欢迎来到委托餐厅[位面],2023-02-06,8.72万,言情,原创
4354152,香白芷,架空历史,7664076,17,2023-02-09,"因缘邂逅,异世大陆,甜文,大冒险",[原神]一觉醒来，世界大变样。,2023-02-06,12.58万,纯爱,衍生
3607220,鱼不柒,架空历史,5798270,18,2023-02-09,"穿越时空,系统,甜文",偏执魔头男扮女装冒充我,2023-02-06,7.66万,言情,原创
3926629,泡面娃娃,近代现代,6727055,19,2023-02-09,"幻想空间,娱乐圈,古穿今,直播",太后幼崽在现代靠直播爆火了,2023-02-06,15.81万,言情,原创
1920172,月之熙,幻想未来,6184961,20,2023-02-09,"强强,年下,情有独钟,甜文",惹不起的Omega,2023-02-06,9.06万,纯爱,原创
2019143,安静的九乔,架空历史,4088433,21,2023-02-09,"天之骄子,系统,古典名著,古代幻想",开局0天赋的我苟到了三国最强,2023-02-06,9.53万,无CP,衍生
4824658,臣婉,幻想未来,6985663,22,2023-02-09,"末世,甜文,未来架空",凶戾人鱼饲养指南,2023-02-06,6.42万,言情,原创
1728352,祝辞酒,近代现代,6203402,4,2023-02-04,"情有独钟,古穿今,仙侠修真,甜文",仙君美貌全网垂涎[古穿今],2023-02-01,10.87万,纯爱,原创
4860245,坏猫超大声,近代现代,7318130,5,2023-02-04,"年下,都市情缘,豪门世家,直播",假少爷摆烂后攻了残疾大佬,2023-02-01,20.62万,纯爱,原创
2524840,小动物园长,近代现代,7162197,6,2023-02-04,"综漫,文野,咒回,柯南",论坛沉迷养我,2023-02-01,16.16万,纯爱,衍生
4599954,修喵啊修喵,幻想未来,6789711,7,2023-02-04,"灵异神怪,情有独钟,无限流,快穿",美人NPC在无限世界为所欲为,2023-02-01,25.05万,纯爱,原创
5340970,蛰弦,近代现代,7627440,8,2023-02-04,"穿越时空,少年漫,游戏网游,大冒险",[原神]成为璃月仙人后的提瓦特日常,2023-02-01,14.65万,无CP,衍生
2376494,肥皂有点滑,幻想未来,6614211,9,2023-02-04,"种田文,美食,未来架空,基建",地球三万年,2023-02-01,27.1万,纯爱,原创
2308719,孟中得意,近代现代,7556243,10,2023-02-04,"娱乐圈,姐弟恋",看你时自带滤镜,2023-02-01,7.78万,言情,原创
1136078,小巫萌萌,架空历史,6546467,11,2023-02-04,"灵异神怪,穿越时空,少年漫,爽文",给冤种鬼王当姐姐那些年,2023-02-01,13.47万,言情,衍生
4622515,鲸master,近代现代,7569650,12,2023-02-04,"灵异神怪,异国奇缘,竞技,爽文",[足球]团宠型中场,2023-02-01,13.27万,纯爱,衍生
3498318,林间一丫枝,近代现代,5380019,13,2023-02-04,"情有独钟,系统,甜文,快穿",魅狐觉醒后疯女主火葬场了快穿,2023-02-01,15.54万,百合,原创
1159702,子夜不眠,近代现代,7690577,9,2023-02-03,"现代架空,穿书,爽文",残废弃子穿书后在娃综摆烂了,2023-01-31,8.85万,纯爱,原创
3545387,粟粟很酥,架空历史,6075995,10,2023-02-03,"宫廷侯爵,天作之合,甜文,爽文",首辅追妻录,2023-01-31,8.74万,言情,原创
5280907,星星掉落,近代现代,7541592,8,2023-02-02,"欢喜冤家,娱乐圈,异能,系统",绑定金句系统后我成了娱乐圈爽文,2023-01-30,20.96万,言情,原创
409202,布菖蒲,架空历史,6443712,9,2023-02-02,"系统,甜文,穿书,直播",平平无奇npc（女尊）,2023-01-30,8.29万,女尊,原创
247615,白茄,近代现代,5383929,1,2023-01-31,"种田文,穿书,爽文,年代文",在年代文选择摆烂[七零],2023-01-28,9.81万,言情,原创
2524675,糖丸丸,近代现代,5562149,2,2023-01-31,"娱乐圈,甜文,穿书,爽文",豪门小公主是玄学大佬,2023-01-28,7.61万,言情,原创
924934,一个小瓶盖,古色古香,7598672,3,2023-01-31,"清穿,宫斗",康熙的吐槽皇后,2023-01-28,8.16万,言情,原创
1640597,水晶翡翠肉,架空历史,6788660,4,2023-01-31,"穿越时空,种田文,励志人生,成长",我在皇宫当老大,2023-01-28,9.93万,纯爱,原创
5378318,唐元宋宝,近代现代,7683098,5,2023-01-31,"娱乐圈,打脸,穿书,爽文",穿成四个哥哥的豪门继妹,2023-01-28,6.74万,言情,原创
4926024,发紫,近代现代,7288024,6,2023-01-31,"豪门世家,娱乐圈,穿书,逆袭",穿成豪门后妈文里的亲妈,2023-01-28,10.24万,言情,原创
2483978,炭烧秋秋,近代现代,6760058,7,2023-01-31,"情有独钟,欢喜冤家,竞技,游戏网游",亚军队长他把自己奶爹师父挖来了（电竞）,2023-01-28,8.52万,纯爱,原创
4869803,刘刘梅,近代现代,7478263,8,2023-01-31,"灵魂转换,幻想空间,灵异神怪,咒回",幸运值要多低我才转生在咒术世界,2023-01-28,14.53万,言情,衍生
743962,一碗南瓜粥粥,架空历史,6421295,9,2023-01-31,"情有独钟,甜文,穿书,西幻",穿成作精公主和恶龙HE[西幻],2023-01-28,8.88万,言情,原创
3979028,危火,近代现代,7051438,10,2023-01-31,"豪门世家,天作之合",霸总养攻指南[重生],2023-01-28,8.25万,纯爱,原创
2431728,卧星听雨声,架空历史,5468722,11,2023-01-31,"情有独钟,天之骄子,青梅竹马,仙侠修真",长公主死后她家暗卫疯了,2023-01-28,9.68万,言情,原创
2339004,狂且懦,架空历史,6777172,12,2023-01-31,"宫廷侯爵,情有独钟,天作之合,甜文",窥美人,2023-01-28,7.96万,言情,原创
4706460,长风缚雪,近代现代,7112741,10,2023-02-17,"幻想空间,情有独钟,恋爱合约,天作之合",钓系O的高冷小哭包,2023-02-14,9.64万,纯爱,原创
5284555,今知有谁,近代现代,7695524,11,2023-02-17,"幻想空间,异世大陆",[原神]成为愚人众第六席之后,2023-02-14,9.3万,言情,衍生
5388303,炼丹炉,近代现代,7699825,12,2023-02-17,"时代奇缘,爽文",顶流的神棍妹妹在娃综爆红,2023-02-14,12.58万,言情,原创
4523517,龄寻,近代现代,7504902,20,2023-02-08,"豪门世家,娱乐圈,校园",心死后他们都说爱我,2023-02-05,9.07万,纯爱,原创
2264962,石上清泉,架空历史,4896956,21,2023-02-08,"穿越时空,爽文",穿成男主的早死原配,2023-02-05,11.89万,言情,原创
5320224,豆黎,近代现代,7598113,22,2023-02-08,"情有独钟,破镜重圆,励志人生,时代新风",喜春光,2023-02-05,13.2万,言情,原创
3068546,因为星辰,幻想未来,7563091,23,2023-02-08,"娱乐圈,甜文",把逃生综艺玩成恋综,2023-02-05,16.58万,言情,原创
4613879,七句流言,架空历史,6940399,24,2023-02-08,穿书,穿成虐女文炮灰后,2023-02-05,14.31万,言情,原创
2409759,凤千兮,架空历史,7384233,25,2023-02-08,"天作之合,打脸,甜文",大师姐一心只想飞升,2023-02-05,10.39万,言情,原创
3714704,素手执灯,架空历史,6396482,26,2023-02-08,"宫廷侯爵,欢喜冤家,天作之合,穿书",妾室总给我投毒,2023-02-05,22.19万,纯爱,原创
1346520,竹岚子,架空历史,4896038,3,2023-02-01,"综漫,奇幻魔幻,穿越时空,游戏网游",[原神]世界树被修改后男友换人了,2023-01-29,6.98万,言情,衍生
2462731,谋杀失眠,近代现代,5521121,4,2023-02-01,"网王,综漫,咒回,柯南",伏黑哥今天依旧很心累,2023-01-29,9.65万,纯爱,衍生
4929404,松乔,幻想未来,7329067,5,2023-02-01,"科幻,情有独钟,星际",人鱼诱捕守则,2023-01-29,6.51万,言情,原创
5385821,晏咕咚,近代现代,7690080,6,2023-02-01,"综漫,异能,悬疑推理,柯南",我用巫女能力救济柯学世界,2023-01-29,8.64万,言情,衍生
1933535,余青青,近代现代,6691514,7,2023-02-01,"娱乐圈,女配,系统,穿书",顶流他亲姐穿回来了,2023-01-29,8.69万,言情,原创
3032968,过敏原人类,近代现代,7440152,8,2023-02-01,"业界精英,甜文,悬疑推理,柯南",某柯学的微表情行为学,2023-01-29,8.8万,纯爱,衍生
3076415,醉鱼仔,近代现代,7340429,9,2023-02-01,"穿越时空,系统,爽文,年代文",带着爹妈穿七零,2023-01-29,11.03万,言情,原创
4195979,谈风,近代现代,7111094,10,2023-02-01,"幻想空间,少年漫,文野,咒回",我和首领宰养成了咒术最强,2023-01-29,9.57万,言情,衍生
758843,御七洗,近代现代,5489234,11,2023-02-01,"时代奇缘,乔装改扮",穿进乙女游戏后我成了男主情敌,2023-01-29,16.26万,言情,原创
3322257,茗菓茶,近代现代,6147217,14,2023-02-12,"综漫,家教,强强,少年漫",如何让浮云停在手中,2023-02-09,8.85万,纯爱,衍生
99137,花暮年,近代现代,7253720,15,2023-02-12,"幻想空间,灵异神怪,情有独钟,咒回",特级咒灵面灵气,2023-02-09,8.67万,言情,衍生
2669097,仓鼠小七,架空历史,5918602,16,2023-02-12,"爽文,西幻,亡灵异族,基建",转生巨龙后我召唤了玩家,2023-02-09,9.75万,无CP,原创
2211823,浮生无望,架空历史,6267716,17,2023-02-12,"异世大陆,仙侠修真,女配,甜文",我的女配人设崩了,2023-02-09,9.89万,言情,原创
2350724,一只呆毛,架空历史,5309934,18,2023-02-12,"宫廷侯爵,情有独钟,甜文,穿书",社恐穿成虐文质子后,2023-02-09,9.37万,纯爱,原创
5318435,一条半夜鬼叫的疯狗,架空历史,7673397,19,2023-02-12,"因缘邂逅,种田文,升级流,基建",[原神]转生，但是成为丘丘夫人,2023-02-09,10.11万,纯爱,衍生
2445547,雪客,近代现代,7596086,11,2023-02-21,"都市情缘,情有独钟,因缘邂逅,恋爱合约",她好像不适应有个老婆,2023-02-18,7.98万,百合,原创
852591,无稽之谈,架空历史,7073222,12,2023-02-21,"强强,年下,励志人生,基建",亡国之君他会读心！,2023-02-18,9.47万,纯爱,原创
2031329,阿扶光,近代现代,7195631,13,2023-02-21,"情有独钟,天作之合,娱乐圈,甜文",和顶流宿敌上恋爱综艺后,2023-02-18,10.32万,纯爱,原创
1848202,豆子禹,近代现代,5707220,18,2023-02-19,"种田文,励志人生,穿书,年代文",穿到九零赚百亿,2023-02-16,8.47万,言情,原创
1693243,豆瓣君,近代现代,3033656,19,2023-02-19,"豪门世家,宅斗,穿书",穿书之克夫男寡,2023-02-16,11.44万,纯爱,原创
1722649,红豆米稀,架空历史,5038251,20,2023-02-19,"穿书,爽文,西幻,基建",花瓶公爵他不装了[基建],2023-02-16,10.78万,纯爱,原创
2857782,诚一,架空历史,7572894,21,2023-02-19,"情有独钟,穿越时空",登科及第,2023-02-16,10.43万,言情,原创
2388100,甘洄,近代现代,4158125,22,2023-02-19,"豪门世家,情有独钟,娱乐圈,甜文",被退婚后，我嫁入豪门冲喜了,2023-02-16,10.66万,纯爱,原创
2851778,鸽子飞升,架空历史,5964494,23,2023-02-19,重生,追夫火葬场被截胡了,2023-02-16,9.31万,言情,原创
5258660,鱼肉包,近代现代,7614182,24,2023-02-19,"综漫,文野,咒回,柯南",有了神之眼后我的手办活过来了,2023-02-16,13.92万,无CP,衍生
3979209,晴空岚,近代现代,5946325,25,2023-02-19,"都市情缘,情有独钟,业界精英,甜文",逐星,2023-02-16,15.07万,言情,原创
4297569,网织鱼,架空历史,6422953,26,2023-02-19,穿越时空,假千金靠种菜认祖归宗,2023-02-16,10.33万,言情,原创
3046374,元鱼琥珀,架空历史,7449903,27,2023-02-19,"宫廷侯爵,重生",和离后我重生了,2023-02-16,10.75万,言情,原创
4779218,菀见,近代现代,7581396,28,2023-02-19,"花季雨季,现代架空,校园",小猫球不就是用来宠的,2023-02-16,8.7万,纯爱,原创
4765372,桃柳笑春风,架空历史,7278332,29,2023-02-19,"穿越时空,爽文",书院文具店,2023-02-16,10.49万,言情,原创
5344736,除却天边月,架空历史,7636371,35,2023-02-27,"情有独钟,甜文,朝堂之上,成长",引鹤言,2023-02-24,13.33万,言情,原创
4314240,疯卷,近代现代,7321704,36,2023-02-27,"时代奇缘,女配,励志人生",在恋综拿痴情剧本翻车后,2023-02-24,26.4万,言情,原创
3437942,苏打水冒泡泡,近代现代,5243134,37,2023-02-27,"甜文,穿书,爽文,校园",反派女配之抢了我哥的女朋友[穿书],2023-02-24,9.33万,百合,原创
5375917,瑶刀刀,架空历史,7674689,38,2023-02-27,"情有独钟,天之骄子,青梅竹马,甜文",女将军和她竹马HE了,2023-02-24,14.14万,言情,原创
1016164,夜LR,架空历史,6426027,39,2023-02-27,"情有独钟,近水楼台,天作之合,甜文",装神弄鬼翻车以后,2023-02-24,16.83万,言情,原创
1065395,子之间,近代现代,7071828,40,2023-02-27,"末世,爽文,升级流,基建",灵气复苏后重生了,2023-02-24,20.02万,无CP,原创
4110388,脸红猫猫头,幻想未来,6969764,41,2023-02-27,"无限流,爽文",想活于是点满武力值[无限],2023-02-24,14.17万,言情,原创
2667822,神仙李小白,近代现代,6528958,42,2023-02-27,"都市情缘,重生,传奇,快穿",金手指选中的女配们[快穿],2023-02-24,30.25万,言情,原创
5323608,沉缄,近代现代,7603696,12,2023-02-16,"时代奇缘,灵魂转换,励志人生,爽文",豪门后妈带兽崽在兽世爆红了,2023-02-13,19.49万,言情,原创
949671,想吃鱼的喵喵,近代现代,7665362,13,2023-02-16,"异国奇缘,西方罗曼,业界精英,时尚流行",爱在巴塞罗那[足球],2023-02-13,18.75万,言情,原创
5268684,澜璘,近代现代,7523980,14,2023-02-16,"都市情缘,情有独钟,破镜重圆",偏心,2023-02-13,28.54万,言情,原创
1651961,之阿,架空历史,4930572,15,2023-02-16,"仙侠修真,甜文,穿书",性感小僵尸，在线卖萌！,2023-02-13,14.91万,言情,原创
